----------------------------------------------------------
-------------------Start of evolution---------------------
----------------------------------------------------------
Description:
    Function: parabaloid
    Dim size: 2
    Obj Size: 1
Variables:
    Mutation: mutGaussian
    Selection: selTournament
    Mean: 0
    Std Dev: 0.5
    Indpb Mutation: 0.05
    Population Size: 200
    Generations: 400
    CXPB, MUTPB: 0.5, 0.2
    Selection tournsize: 3
[[-0.14459243  0.0033727 ]],(-0.020918346850976256,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
  Min -0.490090452204
  Max -1.13750984017e-05
  Avg -0.0028851482998
  Std 0.0346794227623
-- Generation 76 --
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[-0.61347539  0.0033727 ]],(-0.37636342586679095,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[-0.10290059  0.0033727 ]],(-0.010599906708588371,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[ 0.12009806  0.0033727 ]],(-0.014434919794592337,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06  -8.30461672e-01]],(-0.68966658866353758,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[-0.18676296  0.0033727 ]],(-0.034891779505160474,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
  Min -0.689666588664
  Max -1.13750984017e-05
  Avg -0.00564087382364
  Std 0.0553382203721
-- Generation 77 --
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   1.90145115e-01]],(-0.036155164842229089,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[ 0.45739128  0.0033727 ]],(-0.20921816100525231,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.41445279e-01]],(-0.11658487857842498,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[ 0.0060473  0.0033727]],(-4.7944878599074551e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
  Min -0.209218161005
  Max -1.13750984017e-05
  Avg -0.00182117834296
  Std 0.0170305840036
-- Generation 78 --
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[-0.23811394  0.0033727 ]],(-0.056709624113562229,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   5.16640402e-01]],(-0.2669173054118994,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06  -2.35324359e-01]],(-0.055377553777911655,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06  -1.86864593e-01]],(-0.034918376123583027,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[ 0.02978903  0.0033727 ]],(-0.00089876126304019453,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
  Min -0.266917305412
  Max -1.13750984017e-05
  Avg -0.00208519882439
  Std 0.0197329696226
-- Generation 79 --
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
[[  2.95614907e-06   3.37269768e-03]],(-1.1375098401710746e-05,)
